Balance,Begin Time,End Time,Trade Type,Perc Bal,Symbol,Begin Price,End Price,Commission,Profit,Lot
146731.99999999988,20180524 10:50:09.337,20180524 16:51:41.765,LONG,5,EURUSD,1.172,1.17318,1.4,103.9999999999959,1
146835.99999999988,20180524 16:51:41.765,20180525 06:17:01.452,SHORT,5,EURUSD,1.17318,1.17046,1.4,257.99999999998334,1
147093.99999999985,20180525 06:17:01.452,20180525 08:47:24.471,LONG,5,EURUSD,1.17046,1.1718,1.4,119.99999999998968,1
147213.99999999985,20180525 08:47:24.471,20180525 18:29:55.495,SHORT,5,EURUSD,1.1718,1.16642,1.4,523.999999999994,1
147737.99999999985,20180525 18:29:55.495,20180528 04:26:49.158,LONG,5,EURUSD,1.16642,1.17157,1.4,500.99999999999875,1
148238.99999999985,20180528 04:26:49.158,20180529 10:43:47.274,SHORT,5,EURUSD,1.17157,1.15508,1.4,1634.9999999999893,1
149873.99999999985,20180529 10:43:47.274,20180530 22:27:36.447,LONG,5,EURUSD,1.15508,1.16685,1.4,1162.9999999999836,1
151036.99999999983,20180530 22:27:36.447,20180531 00:59:36.832,SHORT,5,EURUSD,1.16685,1.16627,1.4,44.000000000002494,1
151080.99999999983,20180531 00:59:36.832,20180531 07:38:18.939,LONG,5,EURUSD,1.16627,1.17002,1.4,361.0000000000142,1
151441.99999999983,20180531 07:38:18.939,20180531 15:15:08.490,SHORT,5,EURUSD,1.17002,1.16576,1.4,412.00000000001523,1
151853.99999999985,20180531 15:15:08.490,20180601 01:07:15.390,LONG,5,EURUSD,1.16576,1.16951,1.4,361.0000000000142,1
152214.99999999985,20180601 01:07:15.390,20180601 04:40:03.984,SHORT,5,EURUSD,1.16951,1.16783,1.4,154.0000000000126,1
152368.99999999985,20180601 04:40:03.984,20180601 09:26:49.032,LONG,5,EURUSD,1.16783,1.1687299999999998,1.4,75.9999999999901,1
152444.99999999985,20180601 09:26:49.032,20180603 21:56:07.298,SHORT,5,EURUSD,1.1687299999999998,1.16677,1.4,181.99999999997397,1
152626.99999999983,20180603 21:56:07.298,20180604 10:47:53.623,LONG,5,EURUSD,1.16677,1.17232,1.4,540.9999999999943,1
153167.99999999983,20180604 10:47:53.623,20180604 15:53:50.274,SHORT,5,EURUSD,1.17232,1.16934,1.4,283.9999999999983,1
153451.99999999983,20180604 15:53:50.274,20180605 07:55:05.300,LONG,5,EURUSD,1.16934,1.17015,1.4,66.99999999999774,1
153518.99999999983,20180605 07:55:05.300,20180605 13:06:10.165,SHORT,5,EURUSD,1.17015,1.16638,1.4,363.0000000000051,1
153881.99999999983,20180605 13:06:10.165,20180605 17:06:57.460,LONG,5,EURUSD,1.16638,1.17229,1.4,577.0000000000082,1
154458.99999999983,20180605 17:06:57.460,20180606 03:56:42.729,SHORT,5,EURUSD,1.17229,1.1728,1.4,-65.00000000000104,1
154393.99999999983,20180606 03:56:42.729,20180607 15:25:22.751,LONG,5,EURUSD,1.1728,1.18251,1.4,956.9999999999886,1
155350.99999999983,20180607 15:25:22.751,20180607 22:39:58.363,SHORT,5,EURUSD,1.18251,1.17994,1.4,242.99999999999613,1
155593.99999999983,20180607 22:39:58.363,20180608 03:54:36.077,LONG,5,EURUSD,1.17994,1.17977,1.4,-31.000000000000348,1
155562.99999999983,20180608 03:54:36.077,20180608 10:42:45.523,SHORT,5,EURUSD,1.17977,1.1752,1.4,442.99999999999625,1
156005.99999999983,20180608 10:42:45.523,20180611 06:21:06.802,LONG,5,EURUSD,1.1752,1.18109,1.4,574.999999999995,1
156580.99999999983,20180611 06:21:06.802,20180611 10:37:53.917,SHORT,5,EURUSD,1.18109,1.1786299999999998,1.4,232.00000000001288,1
