Balance,Begin Time,End Time,Trade Type,Perc Bal,Symbol,Begin Price,End Price,Commission,Profit,Lot
196200.99999999953,20180821 10:48:50.700,20180821 12:34:30.383,SHORT,5,EURUSD,1.15242,1.14989,1.4,2389.9999999999213,10
198590.99999999945,20180821 12:34:30.383,20180821 18:00:58.344,LONG,5,EURUSD,1.14989,1.15903,1.4,8999.999999999925,10
207590.99999999936,20180821 18:00:58.344,20180821 23:38:53.173,SHORT,5,EURUSD,1.15903,1.15713,1.4,1760.0000000000127,10
209350.99999999936,20180821 23:38:53.173,20180822 05:28:22.944,LONG,5,EURUSD,1.15713,1.15737,1.4,100.00000000001799,10
209450.9999999994,20180822 05:28:22.944,20180822 07:59:13.173,SHORT,5,EURUSD,1.15737,1.15667,1.4,559.9999999999229,10
210010.9999999993,20180822 07:59:13.173,20180822 12:20:27.239,LONG,5,EURUSD,1.15667,1.1617,1.4,4889.999999999867,10
214900.99999999916,20180822 12:20:27.239,20180822 16:41:31.386,SHORT,5,EURUSD,1.1617,1.15941,1.4,2364.9999999998936,11
217265.99999999904,20180822 16:41:31.386,20180822 22:45:53.900,LONG,5,EURUSD,1.15941,1.15966,1.4,120.9999999998476,11
217386.9999999989,20180822 22:45:53.900,20180823 04:59:48.538,SHORT,5,EURUSD,1.15966,1.15563,1.4,4278.999999999975,11
221665.99999999886,20180823 04:59:48.538,20180823 07:25:46.887,LONG,5,EURUSD,1.15563,1.15569,1.4,-87.99999999981186,11
221577.99999999904,20180823 07:25:46.887,20180823 09:11:05.930,SHORT,5,EURUSD,1.15569,1.1554799999999998,1.4,77.00000000029209,11
221654.99999999933,20180823 09:11:05.930,20180823 11:31:50.862,LONG,5,EURUSD,1.1554799999999998,1.15834,1.4,2992.000000000093,11
224646.99999999942,20180823 11:31:50.862,20180823 13:57:36.959,SHORT,5,EURUSD,1.15834,1.15811,1.4,98.99999999994773,11
224745.99999999936,20180823 13:57:36.959,20180823 14:37:43.067,LONG,5,EURUSD,1.15811,1.15654,1.4,-1881.0000000000784,11
222864.99999999927,20180823 14:37:43.067,20180823 19:34:36.776,SHORT,5,EURUSD,1.15654,1.1536,1.4,3079.999999999937,11
225944.9999999992,20180823 19:34:36.776,20180824 06:11:25.126,LONG,5,EURUSD,1.1536,1.15664,1.4,3189.999999999925,11
229134.99999999913,20180824 06:11:25.126,20180824 08:57:32.201,SHORT,5,EURUSD,1.15664,1.15621,1.4,347.99999999991655,12
229482.99999999904,20180824 08:57:32.201,20180824 16:59:54.826,LONG,5,EURUSD,1.15621,1.16243,1.4,7296.000000000136,12
236778.99999999919,20180824 16:59:54.826,20180824 18:40:42.916,SHORT,5,EURUSD,1.16243,1.16254,1.4,-299.99999999979894,12
236478.9999999994,20180824 18:40:42.916,20180827 00:11:18.664,LONG,5,EURUSD,1.16254,1.16379,1.4,1332.0000000002344,12
237810.99999999962,20180827 00:11:18.664,20180827 07:05:11.524,SHORT,5,EURUSD,1.16379,1.15992,1.4,4476.000000000048,12
242286.99999999968,20180827 07:05:11.524,20180827 17:04:12.412,LONG,5,EURUSD,1.15992,1.16916,1.4,10919.999999999898,12
253206.9999999996,20180827 17:04:12.412,20180827 23:10:25.246,SHORT,5,EURUSD,1.16916,1.16805,1.4,1163.9999999999334,12
254370.99999999953,20180827 23:10:25.246,20180828 00:31:54.636,LONG,5,EURUSD,1.16805,1.16845,1.4,311.99999999994714,12
254682.99999999948,20180828 00:31:54.636,20180828 05:25:11.120,SHORT,5,EURUSD,1.16845,1.16637,1.4,2328.000000000098,12
257010.99999999956,20180828 05:25:11.120,20180828 13:37:42.512,LONG,5,EURUSD,1.16637,1.17228,1.4,6924.000000000098,12
263934.99999999965,20180828 13:37:42.512,20180828 15:12:56.961,SHORT,5,EURUSD,1.17228,1.17163,1.4,663.0000000000514,13
264597.9999999997,20180828 15:12:56.961,20180828 16:53:40.469,LONG,5,EURUSD,1.17163,1.17186,1.4,116.99999999993823,13
264714.99999999965,20180828 16:53:40.469,20180829 01:36:46.842,SHORT,5,EURUSD,1.17186,1.16866,1.4,3977.999999999831,13
268692.9999999995,20180829 01:36:46.842,20180829 04:18:33.817,LONG,5,EURUSD,1.16866,1.16916,1.4,467.99999999992843,13
269160.9999999994,20180829 04:18:33.817,20180829 11:41:19.293,SHORT,5,EURUSD,1.16916,1.16683,1.4,2846.9999999999263,13
272007.99999999936,20180829 11:41:19.293,20180830 04:45:26.093,LONG,5,EURUSD,1.16683,1.17024,1.4,4250.999999999887,13
276258.99999999924,20180830 04:45:26.093,20180830 05:46:04.822,SHORT,5,EURUSD,1.17024,1.16927,1.4,1078.9999999998902,13
277337.9999999991,20180830 05:46:04.822,20180830 07:06:37.411,LONG,5,EURUSD,1.16927,1.17087,1.4,1898.0000000000596,13
279235.9999999992,20180830 07:06:37.411,20180830 08:47:04.394,SHORT,5,EURUSD,1.17087,1.1680700000000002,1.4,3457.9999999998877,13
282693.99999999907,20180830 08:47:04.394,20180830 10:22:35.966,LONG,5,EURUSD,1.1680700000000002,1.16928,1.4,1390.9999999999134,13
284084.999999999,20180830 10:22:35.966,20180830 16:03:59.987,SHORT,5,EURUSD,1.16928,1.1645299999999998,1.4,6454.000000000355,14
290538.99999999936,20180830 16:03:59.987,20180831 05:47:51.861,LONG,5,EURUSD,1.1645299999999998,1.16822,1.4,4970.000000000271,14
295508.99999999965,20180831 05:47:51.861,20180831 06:33:03.268,SHORT,5,EURUSD,1.16822,1.16783,1.4,350.00000000015746,14
295858.9999999998,20180831 06:33:03.268,20180831 07:38:25.668,LONG,5,EURUSD,1.16783,1.16833,1.4,504.00000000023374,14
296363.00000000006,20180831 07:38:25.668,20180831 13:09:46.878,SHORT,5,EURUSD,1.16833,1.16326,1.4,6902.000000000182,14
303265.00000000023,20180831 13:09:46.878,20180831 14:10:00.178,LONG,5,EURUSD,1.16326,1.1634,1.4,4.060337135958214e-11,14
303265.0000000003,20180831 14:10:00.178,20180831 16:20:14.060,SHORT,5,EURUSD,1.1634,1.15941,1.4,5389.999999999914,14
308655.00000000023,20180831 16:20:14.060,20180831 20:21:55.607,LONG,5,EURUSD,1.15941,1.1607,1.4,1610.0000000000186,14
